,ot_alliri,ot_classiri,ot_proertyiri
827,https://saref.etsi.org/core/controlsProperty,,
828,https://saref.etsi.org/core/hasPrice,,
829,https://saref.etsi.org/core/hasProfile,,
830,https://saref.etsi.org/core/hasProperty,,
831,https://saref.etsi.org/core/hasTime,,
832,https://saref.etsi.org/core/isControlledByDevice,,
833,https://saref.etsi.org/core/isMeasuredByDevice,,
834,https://saref.etsi.org/core/isOfferedBy,,
835,https://saref.etsi.org/core/isPropertyOf,,
836,https://saref.etsi.org/core/measuresProperty,,
837,https://saref.etsi.org/core/offers,,
838,https://saref.etsi.org/saref4bldg/contains,,
839,https://saref.etsi.org/saref4bldg/hasSpace,,
840,https://saref.etsi.org/saref4bldg/isContainedIn,,
841,https://saref.etsi.org/saref4bldg/isSpaceOf,,
842,https://saref.etsi.org/saref4ener/belongsTo,,
843,https://saref.etsi.org/saref4ener/hasAppliedEventActionConsume,,
844,https://saref.etsi.org/saref4ener/hasAppliedEventActionProduce,,
845,https://saref.etsi.org/saref4ener/hasEnergy,,
846,https://saref.etsi.org/saref4ener/triggersEventActionConsume,,
847,https://saref.etsi.org/saref4ener/triggersEventActionProduce,,
848,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/connected_actuator,,
849,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/connected_sensor,,
850,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/contain_of,,
851,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/controlled_property,,
852,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_building,,
853,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_channel,,
854,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_floor,,
855,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_room,,
856,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_sensor,,
857,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_sub_zone,,
858,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_tenant,,
859,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_zone,,
860,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_building,,
861,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_floor,,
862,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_room,,
863,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/is_located_at,,
864,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/live_in,,
865,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/located_at,,
866,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/located_in,,
867,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/name,,
868,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/ref_building,,
869,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/related_sensor,,
870,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/sub_category,,
871,https://w3id.org/saref#accomplishes,,
872,https://w3id.org/saref#actsUpon,,
873,https://w3id.org/saref#consistsOf,,
874,https://w3id.org/saref#controlsProperty,,
875,https://w3id.org/saref#hasCommand,,
876,https://w3id.org/saref#hasFunction,,
877,https://w3id.org/saref#hasMeterReading,,
878,https://w3id.org/saref#hasMeterReadingType,,
879,https://w3id.org/saref#hasPrice,,
880,https://w3id.org/saref#hasProfile,,
881,https://w3id.org/saref#hasSensingRange,,
882,https://w3id.org/saref#hasSensorType,,
883,https://w3id.org/saref#hasState,,
884,https://w3id.org/saref#hasThresholdMeasurement,,
885,https://w3id.org/saref#hasTime,,
886,https://w3id.org/saref#hasTypicalConsumption,,
887,https://w3id.org/saref#isAbout,,
888,https://w3id.org/saref#isAccomplishedBy,,
889,https://w3id.org/saref#isCommandOf,,
890,https://w3id.org/saref#isControlledByDevice,,
891,https://w3id.org/saref#isMeasuredByDevice,,
892,https://w3id.org/saref#isMeasuredIn,,
893,https://w3id.org/saref#isOfferedBy,,
894,https://w3id.org/saref#isUsedFor,,
895,https://w3id.org/saref#makesMeasurement,,
896,https://w3id.org/saref#measuresProperty,,
897,https://w3id.org/saref#offers,,
898,https://w3id.org/saref#relatesToMeasurement,,
899,https://w3id.org/saref#relatesToProperty,,
900,https://w3id.org/saref#represents,,
901,https://w3id.org/sbeo#accompanying,,
902,https://w3id.org/sbeo#acquaintanceOf,,
903,https://w3id.org/sbeo#adjacentTo,,
904,https://w3id.org/sbeo#assignedRoute,,
905,https://w3id.org/sbeo#connectedTo,,
906,https://w3id.org/sbeo#context,,
907,https://w3id.org/sbeo#destination,,
908,https://w3id.org/sbeo#excludedFor,,
909,https://w3id.org/sbeo#familiarWith,,
910,https://w3id.org/sbeo#forPerson,,
911,https://w3id.org/sbeo#forSpace,,
912,https://w3id.org/sbeo#groupSubscription,,
913,https://w3id.org/sbeo#hasAbility,,
914,https://w3id.org/sbeo#hasActivityStatus,,
915,https://w3id.org/sbeo#hasAvailabilityStatus,,
916,https://w3id.org/sbeo#hasDescription,,
917,https://w3id.org/sbeo#hasDeviationState,,
918,https://w3id.org/sbeo#hasFitnessStatus,,
919,https://w3id.org/sbeo#hasImpact,,
920,https://w3id.org/sbeo#hasIntensity,,
921,https://w3id.org/sbeo#hasMember,,
922,https://w3id.org/sbeo#hasMotionState,,
923,https://w3id.org/sbeo#hasNavigationalState,,
924,https://w3id.org/sbeo#hasNavigationalType,,
925,https://w3id.org/sbeo#hasQuality,,
926,https://w3id.org/sbeo#hasSeverity,,
927,https://w3id.org/sbeo#installedIn,,
928,https://w3id.org/sbeo#leadsTo,,
929,https://w3id.org/sbeo#locatedIn,,
930,https://w3id.org/sbeo#lower,,
931,https://w3id.org/sbeo#meansOfNotification,,
932,https://w3id.org/sbeo#notificationPreference,,
933,https://w3id.org/sbeo#ofActivity,,
934,https://w3id.org/sbeo#ofEvent,,
935,https://w3id.org/sbeo#origin,,
936,https://w3id.org/sbeo#partOf,,
937,https://w3id.org/sbeo#performedBy,,
938,https://w3id.org/sbeo#player,,
939,https://w3id.org/sbeo#refDevice,,
940,https://w3id.org/sbeo#refTargetDevice,,
941,https://w3id.org/sbeo#responsibleTo,,
942,https://w3id.org/sbeo#role,,
943,https://w3id.org/sbeo#routePreference,,
944,https://w3id.org/sbeo#routeType,,
945,https://w3id.org/sbeo#upper,,
946,https://w3id.org/sbeo#uses,,
947,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#consumesEnergy,,
948,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#consumesEnergyType,,
949,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#contains,,
950,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#energyConsumedBy,,
951,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#energyProducedBy,,
952,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#energyTypeConsumedBy,,
953,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#energyTypeProducedBy,,
954,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#hasAssociatedZone,,
955,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#hasFloor,,
956,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#isFloorOf,,
957,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#isIn,,
958,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#producesEnergy,,
959,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#producesEnergyType,,
960,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn,,
961,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#isInfluencedBy,,
962,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#hasDirection,,
963,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#hasSpeed,,
964,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#containsEquation,,
965,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#containsU-value,,
966,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#hasSchedule,,
967,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#isEquipmentParameterOf,,
968,http://www.owl-ontologies.com/EPC4EU#heatingDegreeDays,,
969,https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_floor,,
970,http://energy.linkeddata.es/em-kpi/ontology#hasKPIDefinition,,
971,http://energy.linkeddata.es/em-kpi/ontology#hasMathML,,
972,http://energy.linkeddata.es/em-kpi/ontology#hasYearOfConstruction,,
973,http://purl.org/dc/terms/identifier,,
974,http://purl.org/dc/terms/title,,
975,http://purl.org/ontology/olo/core#index,,
976,http://purl.org/ontology/olo/core#length,,
977,http://schema.org/address,,
978,http://schema.org/duration,,
979,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasValue,,
980,http://www.owl-ontologies.com/EPC4EU#EPnren,,
981,http://www.owl-ontologies.com/EPC4EU#EPren,,
982,http://www.owl-ontologies.com/EPC4EU#EnergyConversionSystemType,,
983,http://www.owl-ontologies.com/EPC4EU#additionalInformation,,
984,http://www.owl-ontologies.com/EPC4EU#buildingInfo,,
985,http://www.owl-ontologies.com/EPC4EU#certificateCode,,
986,http://www.owl-ontologies.com/EPC4EU#certificateObject,,
987,http://www.owl-ontologies.com/EPC4EU#certifierCategory,,
988,http://www.owl-ontologies.com/EPC4EU#certifierCode,,
989,http://www.owl-ontologies.com/EPC4EU#climaticZone,,
990,http://www.owl-ontologies.com/EPC4EU#contactDetails,,
991,http://www.owl-ontologies.com/EPC4EU#currentUseThermal,,
992,http://www.owl-ontologies.com/EPC4EU#dateOfExpiration,,
993,http://www.owl-ontologies.com/EPC4EU#dateOfInspection,,
994,http://www.owl-ontologies.com/EPC4EU#dateOfIssue,,
995,http://www.owl-ontologies.com/EPC4EU#energyCarrierType,,
996,http://www.owl-ontologies.com/EPC4EU#energyConsumption,,
997,http://www.owl-ontologies.com/EPC4EU#energyConversionSystemCode,,
998,http://www.owl-ontologies.com/EPC4EU#energyPerformance,,
999,http://www.owl-ontologies.com/EPC4EU#energyPerformanceReference,,
1000,http://www.owl-ontologies.com/EPC4EU#energySystemCategory,,
1001,http://www.owl-ontologies.com/EPC4EU#inspireId,,
1002,http://www.owl-ontologies.com/EPC4EU#nomialEfficiency,,
1003,http://www.owl-ontologies.com/EPC4EU#nominalEfficiency,,
1004,http://www.owl-ontologies.com/EPC4EU#nominalPower,,
1005,http://www.owl-ontologies.com/EPC4EU#note,,
1006,http://www.owl-ontologies.com/EPC4EU#otherConversionSystemTypeNotes,,
1007,http://www.owl-ontologies.com/EPC4EU#professionalRegistry,,
1008,http://www.owl-ontologies.com/EPC4EU#recommendations,,
1009,http://www.owl-ontologies.com/EPC4EU#scope,,
1010,http://www.owl-ontologies.com/EPC4EU#softwareReference,,
1011,http://www.owl-ontologies.com/EPC4EU#yearOfInstallation,,
1012,http://www.owl-ontologies.com/questionnaire#answer,,
1013,http://www.owl-ontologies.com/questionnaire#citation,,
1014,http://www.owl-ontologies.com/questionnaire#country,,
1015,http://www.owl-ontologies.com/questionnaire#dateModified,,
1016,http://www.owl-ontologies.com/questionnaire#number,,
1017,http://www.owl-ontologies.com/questionnaire#organizationID,,
1018,http://www.owl-ontologies.com/questionnaire#organizationName,,
1019,http://www.owl-ontologies.com/questionnaire#questionNumber,,
1020,http://www.owl-ontologies.com/questionnaire#region,,
1021,http://www.owl-ontologies.com/questionnaire#text,,
1022,http://www.w3.org/2002/07/owl#topDataProperty,,
1023,http://www.w3.org/2003/01/geo/wgs84_pos#alt,,
1024,http://www.w3.org/2003/01/geo/wgs84_pos#lat,,
1025,http://www.w3.org/2003/01/geo/wgs84_pos#long,,
1026,http://www.w3.org/2006/time#inXSDDateTime,,
1027,http://www.w3.org/ns/sosa/hasSimpleResult,,
1028,http://xmlns.com/foaf/0.1/age,,
1029,http://xmlns.com/foaf/0.1/firstName,,
1030,http://xmlns.com/foaf/0.1/gender,,
1031,http://xmlns.com/foaf/0.1/lastName,,
1032,https://saref.etsi.org/core/hasDescription,,
1033,https://saref.etsi.org/core/hasManufacturer,,
1034,https://saref.etsi.org/core/hasModel,,
1035,https://saref.etsi.org/core/hasTimestamp,,
1036,https://saref.etsi.org/saref4bldg/accessType,,
1037,https://saref.etsi.org/saref4bldg/application,,
1038,https://saref.etsi.org/saref4bldg/arrangement,,
1039,https://saref.etsi.org/saref4bldg/bladeAction,,
1040,https://saref.etsi.org/saref4bldg/bladeEdge,,
1041,https://saref.etsi.org/saref4bldg/bladeShape,,
1042,https://saref.etsi.org/saref4bldg/capacityControl,,
1043,https://saref.etsi.org/saref4bldg/capacityControlType,,
1044,https://saref.etsi.org/saref4bldg/capacityPeople,,
1045,https://saref.etsi.org/saref4bldg/circuitType,,
1046,https://saref.etsi.org/saref4bldg/colorAppearance,,
1047,https://saref.etsi.org/saref4bldg/colorRenderingIndex,,
1048,https://saref.etsi.org/saref4bldg/controlStrategy,,
1049,https://saref.etsi.org/saref4bldg/endShapeType,,
1050,https://saref.etsi.org/saref4bldg/energySource,,
1051,https://saref.etsi.org/saref4bldg/evaporationCoolant,,
1052,https://saref.etsi.org/saref4bldg/evaporationMediumType,,
1053,https://saref.etsi.org/saref4bldg/failPosition,,
1054,https://saref.etsi.org/saref4bldg/finishColor,,
1055,https://saref.etsi.org/saref4bldg/fireExit,,
1056,https://saref.etsi.org/saref4bldg/flowArrangement,,
1057,https://saref.etsi.org/saref4bldg/frameSize,,
1058,https://saref.etsi.org/saref4bldg/frameType,,
1059,https://saref.etsi.org/saref4bldg/hasDefrost,,
1060,https://saref.etsi.org/saref4bldg/hasExteriorInsulation,,
1061,https://saref.etsi.org/saref4bldg/hasHotGasBypass,,
1062,https://saref.etsi.org/saref4bldg/hasLock,,
1063,https://saref.etsi.org/saref4bldg/hasPartWinding,,
1064,https://saref.etsi.org/saref4bldg/hasTurbulator,,
1065,https://saref.etsi.org/saref4bldg/heatTransferDimension,,
1066,https://saref.etsi.org/saref4bldg/heatTransferMedium,,
1067,https://saref.etsi.org/saref4bldg/heatTransferTypeEnum,,
1068,https://saref.etsi.org/saref4bldg/integratedLightingType,,
1069,https://saref.etsi.org/saref4bldg/internalControl,,
1070,https://saref.etsi.org/saref4bldg/isExternal,,
1071,https://saref.etsi.org/saref4bldg/isFreeHanging,,
1072,https://saref.etsi.org/saref4bldg/isGuarded,,
1073,https://saref.etsi.org/saref4bldg/isIlluminated,,
1074,https://saref.etsi.org/saref4bldg/isNeutralPrimaryTerminalAvailable,,
1075,https://saref.etsi.org/saref4bldg/isNeutralSecondaryTerminalAvailable,,
1076,https://saref.etsi.org/saref4bldg/isPluggableOutlet,,
1077,https://saref.etsi.org/saref4bldg/isWaterStorageHeater,,
1078,https://saref.etsi.org/saref4bldg/lampBallastType,,
1079,https://saref.etsi.org/saref4bldg/lampCompensationType,,
1080,https://saref.etsi.org/saref4bldg/legend,,
1081,https://saref.etsi.org/saref4bldg/manualOverride,,
1082,https://saref.etsi.org/saref4bldg/mechanicalOperated,,
1083,https://saref.etsi.org/saref4bldg/mediaSource,,
1084,https://saref.etsi.org/saref4bldg/motorDriveType,,
1085,https://saref.etsi.org/saref4bldg/motorEnclosureType,,
1086,https://saref.etsi.org/saref4bldg/numberOfBlades,,
1087,https://saref.etsi.org/saref4bldg/numberOfCells,,
1088,https://saref.etsi.org/saref4bldg/numberOfCircuits,,
1089,https://saref.etsi.org/saref4bldg/numberOfGangs,,
1090,https://saref.etsi.org/saref4bldg/numberOfPanels,,
1091,https://saref.etsi.org/saref4bldg/numberOfRows,,
1092,https://saref.etsi.org/saref4bldg/numberOfSections,,
1093,https://saref.etsi.org/saref4bldg/numberOsSockets,,
1094,https://saref.etsi.org/saref4bldg/operatingMode,,
1095,https://saref.etsi.org/saref4bldg/operation,,
1096,https://saref.etsi.org/saref4bldg/orientation,,
1097,https://saref.etsi.org/saref4bldg/patternType,,
1098,https://saref.etsi.org/saref4bldg/pipeConnectionEnum,,
1099,https://saref.etsi.org/saref4bldg/placementType,,
1100,https://saref.etsi.org/saref4bldg/readOutType,,
1101,https://saref.etsi.org/saref4bldg/refrigerantClass,,
1102,https://saref.etsi.org/saref4bldg/remoteReading,,
1103,https://saref.etsi.org/saref4bldg/roughness,,
1104,https://saref.etsi.org/saref4bldg/secondaryCurrentType,,
1105,https://saref.etsi.org/saref4bldg/shadingDeviceType,,
1106,https://saref.etsi.org/saref4bldg/sprayType,,
1107,https://saref.etsi.org/saref4bldg/standard,,
1108,https://saref.etsi.org/saref4bldg/storageType,,
1109,https://saref.etsi.org/saref4bldg/switchFunction,,
1110,https://saref.etsi.org/saref4bldg/temperatureClassification,,
1111,https://saref.etsi.org/saref4bldg/transformerVectorGroup,,
1112,https://saref.etsi.org/saref4bldg/valveMechanism,,
1113,https://saref.etsi.org/saref4bldg/valveOperation,,
1114,https://saref.etsi.org/saref4bldg/valvePattern,,
1115,https://saref.etsi.org/saref4bldg/waterFlowControlSystemType,,
1116,https://saref.etsi.org/saref4ener/activeRepetitionNumber,,
1117,https://saref.etsi.org/saref4ener/activeSlotNumber,,
1118,https://saref.etsi.org/saref4ener/alternativesCount,,
1119,https://saref.etsi.org/saref4ener/alternativesGroupID,,
1120,https://saref.etsi.org/saref4ener/cheapest,,
1121,https://saref.etsi.org/saref4ener/eventID,,
1122,https://saref.etsi.org/saref4ener/greenest,,
1123,https://saref.etsi.org/saref4ener/isPausable,,
1124,https://saref.etsi.org/saref4ener/isStoppable,,
1125,https://saref.etsi.org/saref4ener/maxCyclesPerDay,,
1126,https://saref.etsi.org/saref4ener/nodeRemoteControllable,,
1127,https://saref.etsi.org/saref4ener/repetitionsTotal,,
1128,https://saref.etsi.org/saref4ener/sequenceID,,
1129,https://saref.etsi.org/saref4ener/sequenceRemoteControllable,,
1130,https://saref.etsi.org/saref4ener/supportsReselection,,
1131,https://saref.etsi.org/saref4ener/supportsSingleSlotSchedulingOnly,,
1132,https://saref.etsi.org/saref4ener/taskIdentifier,,
1133,https://saref.etsi.org/saref4ener/totalSequencesCountMax,,
1134,https://saref.etsi.org/saref4ener/valueSource,,
1135,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/accuracy,,
1136,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/active_power,,
1137,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/address,,
1138,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/control_asset,,
1139,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/controll_asset,,
1140,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/controlled_asset,,
1141,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/created_at,,
1142,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/current_level,,
1143,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/data_provider,,
1144,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/description,,
1145,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/floors_above_ground,,
1146,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/floors_below_ground,,
1147,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_email,,
1148,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_mobile_number,,
1149,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/higher_limit,,
1150,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/ip_address,,
1151,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/kp,,
1152,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/listening,,
1153,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/location,,
1154,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/logging_interval,,
1155,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/logical_node,,
1156,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/lower_limit,,
1157,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/max_active_power,,
1158,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/max_reactive_power,,
1159,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/modified_at,,
1160,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/opening_hours,,
1161,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/operation_sequence,,
1162,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/owner,,
1163,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/primary_current,,
1164,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/primary_voltage,,
1165,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/reactive_power,,
1166,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/readable_name,,
1167,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/reverse_action,,
1168,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_interval,,
1169,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_rate,,
1170,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/secondary_current,,
1171,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/secondary_voltage,,
1172,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/serial_number,,
1173,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/set_value,,
1174,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/source,,
1175,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supplier_name,,
1176,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supported_network,,
1177,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supported_protocol,,
1178,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/tap_position,,
1179,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/td,,
1180,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/ti,,
1181,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/time_stamp,,
1182,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/voltage_level,,
1183,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/writable,,
1184,https://w3id.org/saref#hasDescription,,
1185,https://w3id.org/saref#hasManufacturer,,
1186,https://w3id.org/saref#hasModel,,
1187,https://w3id.org/saref#hasName,,
1188,https://w3id.org/saref#hasTimestamp,,
1189,https://w3id.org/saref#hasValue,,
1190,https://w3id.org/sbeo#acceptedPaymentMethod,,
1191,https://w3id.org/sbeo#accommodationCapacity,,
1192,https://w3id.org/sbeo#activeEnergyExport,,
1193,https://w3id.org/sbeo#activeEnergyImport,,
1194,https://w3id.org/sbeo#activePower,,
1195,https://w3id.org/sbeo#allowedVehicleType,,
1196,https://w3id.org/sbeo#alternateName,,
1197,https://w3id.org/sbeo#amperage,,
1198,https://w3id.org/sbeo#apparentEnergyExport,,
1199,https://w3id.org/sbeo#apparentEnergyImport,,
1200,https://w3id.org/sbeo#apparentPower,,
1201,https://w3id.org/sbeo#area,,
1202,https://w3id.org/sbeo#areaServed,,
1203,https://w3id.org/sbeo#atTime,,
1204,https://w3id.org/sbeo#availableCapacity,,
1205,https://w3id.org/sbeo#base,,
1206,https://w3id.org/sbeo#capacity,,
1207,https://w3id.org/sbeo#chargeType,,
1208,https://w3id.org/sbeo#contactPoint,,
1209,https://w3id.org/sbeo#cost,,
1210,https://w3id.org/sbeo#current,,
1211,https://w3id.org/sbeo#dataProvider,,
1212,https://w3id.org/sbeo#dateCreated,,
1213,https://w3id.org/sbeo#dateEnergyMeteringStarted,,
1214,https://w3id.org/sbeo#dateObserved,,
1215,https://w3id.org/sbeo#dateObservedFrom,,
1216,https://w3id.org/sbeo#dateObservedTo,,
1217,https://w3id.org/sbeo#dynamicDescription,,
1218,https://w3id.org/sbeo#endedAtTime,,
1219,https://w3id.org/sbeo#frequency,,
1220,https://w3id.org/sbeo#hasCongestion,,
1221,https://w3id.org/sbeo#hasSafetyValue,,
1222,https://w3id.org/sbeo#hasValue,,
1223,https://w3id.org/sbeo#hasXTimesDeviated,,
1224,https://w3id.org/sbeo#height,,
1225,https://w3id.org/sbeo#id,,
1226,https://w3id.org/sbeo#image,,
1227,https://w3id.org/sbeo#length,,
1228,https://w3id.org/sbeo#name,,
1229,https://w3id.org/sbeo#network,,
1230,https://w3id.org/sbeo#number,,
1231,https://w3id.org/sbeo#openingHours,,
1232,https://w3id.org/sbeo#operator,,
1233,https://w3id.org/sbeo#phaseToPhaseVoltage,,
1234,https://w3id.org/sbeo#phaseType,,
1235,https://w3id.org/sbeo#phaseVoltage,,
1236,https://w3id.org/sbeo#powerFactor,,
1237,https://w3id.org/sbeo#radius,,
1238,https://w3id.org/sbeo#reactiveEnergyExport,,
1239,https://w3id.org/sbeo#reactiveEnergyImport,,
1240,https://w3id.org/sbeo#reactivePower,,
1241,https://w3id.org/sbeo#relativeOccupancyRatio,,
1242,https://w3id.org/sbeo#size,,
1243,https://w3id.org/sbeo#socketNumber,,
1244,https://w3id.org/sbeo#socketType,,
1245,https://w3id.org/sbeo#speed,,
1246,https://w3id.org/sbeo#speedFactor,,
1247,https://w3id.org/sbeo#startedAtTime,,
1248,https://w3id.org/sbeo#staticDescription,,
1249,https://w3id.org/sbeo#status,,
1250,https://w3id.org/sbeo#thdCurrent,,
1251,https://w3id.org/sbeo#thdVoltage,,
1252,https://w3id.org/sbeo#timeDuration,,
1253,https://w3id.org/sbeo#totalActiveEnergyExport,,
1254,https://w3id.org/sbeo#totalActiveEnergyImport,,
1255,https://w3id.org/sbeo#totalActivePower,,
1256,https://w3id.org/sbeo#totalApparentEnergyExport,,
1257,https://w3id.org/sbeo#totalApparentEnergyImport,,
1258,https://w3id.org/sbeo#totalApparentPower,,
1259,https://w3id.org/sbeo#totalDisplacementPowerFactor,,
1260,https://w3id.org/sbeo#totalPowerFactor,,
1261,https://w3id.org/sbeo#totalReactiveEnergyExport,,
1262,https://w3id.org/sbeo#totalReactiveEnergyImport,,
1263,https://w3id.org/sbeo#totalReactivePower,,
1264,https://w3id.org/sbeo#type,,
1265,https://w3id.org/sbeo#voltage,,
1266,https://w3id.org/sbeo#width,,
1267,http://www.w3.org/2000/01/rdf-schema#comment,,
1268,http://www.w3.org/2000/01/rdf-schema#label,,
1269,http://www.w3.org/2001/XMLSchema#pattern,,
1270,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,,
1271,http://www.w3.org/2000/01/rdf-schema#seeAlso,,
1272,http://www.w3.org/2002/07/owl#versionInfo,,
1273,http://purl.org/dc/elements/1.1/rights,,
1274,http://purl.org/dc/terms/contributor,,
1275,http://purl.org/dc/terms/creator,,
1276,http://purl.org/dc/terms/license,,
1277,http://purl.org/dc/terms/publisher,,
1278,http://purl.org/dc/terms/source,,
1279,http://purl.org/vocab/vann/preferredNamespaceUri,,
1280,http://purl.org/dc/terms/title,,
1281,http://purl.org/dc/elements/1.1/creator,,
1282,http://purl.org/dc/elements/1.1/date,,
1283,http://purl.org/dc/elements/1.1/description,,
1284,http://purl.org/dc/elements/1.1/identifier,,
1285,http://purl.org/dc/terms/created,,
1286,http://purl.org/dc/terms/description,,
1287,http://purl.org/dc/terms/isVersionOf,,
1288,http://purl.org/dc/terms/issued,,
1289,http://purl.org/dc/terms/language,,
